Lugar de residencia;Anual;Sexo;Medida;Valor;
Alcaracejos;2016;Ambos sexos;Crecimiento vegetativo;-16;
Alcaracejos;2016;Hombres;Crecimiento vegetativo;-9;
Alcaracejos;2016;Mujeres;Crecimiento vegetativo;-7;
Alcaracejos;2017;Ambos sexos;Crecimiento vegetativo;-20;
Alcaracejos;2017;Hombres;Crecimiento vegetativo;-10;
Alcaracejos;2017;Mujeres;Crecimiento vegetativo;-10;
Alcaracejos;2018;Ambos sexos;Crecimiento vegetativo;-10;
Alcaracejos;2018;Hombres;Crecimiento vegetativo;0;
Alcaracejos;2018;Mujeres;Crecimiento vegetativo;-10;
Alcaracejos;2019;Ambos sexos;Crecimiento vegetativo;-9;
Alcaracejos;2019;Hombres;Crecimiento vegetativo;-6;
Alcaracejos;2019;Mujeres;Crecimiento vegetativo;-3;
Alcaracejos;2020;Ambos sexos;Crecimiento vegetativo;-22;
Alcaracejos;2020;Hombres;Crecimiento vegetativo;-10;
Alcaracejos;2020;Mujeres;Crecimiento vegetativo;-12;
Alcaracejos;2021;Ambos sexos;Crecimiento vegetativo;-24;
Alcaracejos;2021;Hombres;Crecimiento vegetativo;-10;
Alcaracejos;2021;Mujeres;Crecimiento vegetativo;-14;
Alcaracejos;2022;Ambos sexos;Crecimiento vegetativo;-15;
Alcaracejos;2022;Hombres;Crecimiento vegetativo;-7;
Alcaracejos;2022;Mujeres;Crecimiento vegetativo;-8;
Alcaracejos;2023;Ambos sexos;Crecimiento vegetativo;-14;
Alcaracejos;2023;Hombres;Crecimiento vegetativo;-7;
Alcaracejos;2023;Mujeres;Crecimiento vegetativo;-7;
Almedinilla;1996;Ambos sexos;Crecimiento vegetativo;8;
Almedinilla;1996;Hombres;Crecimiento vegetativo;1;
Almedinilla;1996;Mujeres;Crecimiento vegetativo;7;
Almedinilla;1997;Ambos sexos;Crecimiento vegetativo;12;
Almedinilla;1997;Hombres;Crecimiento vegetativo;7;
Almedinilla;1997;Mujeres;Crecimiento vegetativo;5;
Almedinilla;1998;Ambos sexos;Crecimiento vegetativo;-1;
Almedinilla;1998;Hombres;Crecimiento vegetativo;-2;
Almedinilla;1998;Mujeres;Crecimiento vegetativo;1;
Almedinilla;1999;Ambos sexos;Crecimiento vegetativo;2;
Almedinilla;1999;Hombres;Crecimiento vegetativo;0;
Almedinilla;1999;Mujeres;Crecimiento vegetativo;2;
Almedinilla;2000;Ambos sexos;Crecimiento vegetativo;-16;
Almedinilla;2000;Hombres;Crecimiento vegetativo;-8;
Almedinilla;2000;Mujeres;Crecimiento vegetativo;-8;
Almedinilla;2001;Ambos sexos;Crecimiento vegetativo;2;
Almedinilla;2001;Hombres;Crecimiento vegetativo;2;
Almedinilla;2001;Mujeres;Crecimiento vegetativo;0;
Almedinilla;2002;Ambos sexos;Crecimiento vegetativo;1;
Almedinilla;2002;Hombres;Crecimiento vegetativo;-2;
Almedinilla;2002;Mujeres;Crecimiento vegetativo;3;
Almedinilla;2003;Ambos sexos;Crecimiento vegetativo;-16;
Almedinilla;2003;Hombres;Crecimiento vegetativo;-8;
Almedinilla;2003;Mujeres;Crecimiento vegetativo;-8;
Almedinilla;2004;Ambos sexos;Crecimiento vegetativo;-14;
Almedinilla;2004;Hombres;Crecimiento vegetativo;-2;
Almedinilla;2004;Mujeres;Crecimiento vegetativo;-12;
Almedinilla;2005;Ambos sexos;Crecimiento vegetativo;-16;
Almedinilla;2005;Hombres;Crecimiento vegetativo;-12;
Almedinilla;2005;Mujeres;Crecimiento vegetativo;-4;
Almedinilla;2006;Ambos sexos;Crecimiento vegetativo;-17;
Almedinilla;2006;Hombres;Crecimiento vegetativo;0;
Almedinilla;2006;Mujeres;Crecimiento vegetativo;-17;
Almedinilla;2007;Ambos sexos;Crecimiento vegetativo;-12;
Almedinilla;2007;Hombres;Crecimiento vegetativo;-2;
Almedinilla;2007;Mujeres;Crecimiento vegetativo;-10;
