Territorio;Medida;Contratos según tipo de jornada;Sexo;Valor;
Jaén;Contratos;Indefinidos fijo discontinuo;Ambos sexos;102560;
Jaén;Contratos;Contratos Temporales;Hombres;140812;
Jaén;Contratos;Contratos Temporales;Mujeres;83486;
Jaén;Contratos;Contratos Temporales;Ambos sexos;224298;
Jaén;Contratos;Temporales jornada completa;Hombres;128031;
Jaén;Contratos;Temporales jornada completa;Mujeres;58072;
Jaén;Contratos;Temporales jornada completa;Ambos sexos;186103;
Jaén;Contratos;Temporales jornada parcial;Hombres;12781;
Jaén;Contratos;Temporales jornada parcial;Mujeres;25414;
Jaén;Contratos;Temporales jornada parcial;Ambos sexos;38195;
Jaén;Contratos;No especificado;Hombres;194;
Jaén;Contratos;No especificado;Mujeres;201;
Jaén;Contratos;No especificado;Ambos sexos;395;
Jaén;Contratos;TOTAL;Hombres;243766;
Jaén;Contratos;TOTAL;Mujeres;119955;
Jaén;Contratos;TOTAL;Ambos sexos;363721;
Albanchez de Mágina;Contratos;Contratos Indefinidos;Hombres;220;
Albanchez de Mágina;Contratos;Contratos Indefinidos;Mujeres;86;
Albanchez de Mágina;Contratos;Contratos Indefinidos;Ambos sexos;306;
Albanchez de Mágina;Contratos;Indefinidos jornada completa;Hombres;12;
Albanchez de Mágina;Contratos;Indefinidos jornada completa;Mujeres;3;
Albanchez de Mágina;Contratos;Indefinidos jornada completa;Ambos sexos;15;
Albanchez de Mágina;Contratos;Indefinidos jornada parcial;Hombres;5;
Albanchez de Mágina;Contratos;Indefinidos jornada parcial;Mujeres;11;
Albanchez de Mágina;Contratos;Indefinidos jornada parcial;Ambos sexos;16;
Albanchez de Mágina;Contratos;Indefinidos fijo discontinuo;Hombres;203;
Albanchez de Mágina;Contratos;Indefinidos fijo discontinuo;Mujeres;72;
Albanchez de Mágina;Contratos;Indefinidos fijo discontinuo;Ambos sexos;275;
Albanchez de Mágina;Contratos;Contratos Temporales;Hombres;491;
Albanchez de Mágina;Contratos;Contratos Temporales;Mujeres;268;
Albanchez de Mágina;Contratos;Contratos Temporales;Ambos sexos;759;
Albanchez de Mágina;Contratos;Temporales jornada completa;Hombres;445;
Albanchez de Mágina;Contratos;Temporales jornada completa;Mujeres;214;
Albanchez de Mágina;Contratos;Temporales jornada completa;Ambos sexos;659;
Albanchez de Mágina;Contratos;Temporales jornada parcial;Hombres;46;
Albanchez de Mágina;Contratos;Temporales jornada parcial;Mujeres;54;
Albanchez de Mágina;Contratos;Temporales jornada parcial;Ambos sexos;100;
Albanchez de Mágina;Contratos;No especificado;Hombres;-;
Albanchez de Mágina;Contratos;No especificado;Mujeres;1;
Albanchez de Mágina;Contratos;No especificado;Ambos sexos;1;
Albanchez de Mágina;Contratos;TOTAL;Hombres;711;
Albanchez de Mágina;Contratos;TOTAL;Mujeres;355;
Albanchez de Mágina;Contratos;TOTAL;Ambos sexos;1066;
Alcalá la Real;Contratos;Contratos Indefinidos;Hombres;3795;
Alcalá la Real;Contratos;Contratos Indefinidos;Mujeres;1169;
Alcalá la Real;Contratos;Contratos Indefinidos;Ambos sexos;4964;
Alcalá la Real;Contratos;Indefinidos jornada completa;Hombres;545;
Alcalá la Real;Contratos;Indefinidos jornada completa;Mujeres;202;
Alcalá la Real;Contratos;Indefinidos jornada completa;Ambos sexos;747;
Alcalá la Real;Contratos;Indefinidos jornada parcial;Hombres;118;
Alcalá la Real;Contratos;Indefinidos jornada parcial;Mujeres;272;
Alcalá la Real;Contratos;Indefinidos jornada parcial;Ambos sexos;390;
Alcalá la Real;Contratos;Indefinidos fijo discontinuo;Hombres;3132;
Alcalá la Real;Contratos;Indefinidos fijo discontinuo;Mujeres;695;
Alcalá la Real;Contratos;Indefinidos fijo discontinuo;Ambos sexos;3827;
Alcalá la Real;Contratos;Contratos Temporales;Hombres;3669;
Alcalá la Real;Contratos;Contratos Temporales;Mujeres;1897;
Alcalá la Real;Contratos;Contratos Temporales;Ambos sexos;5566;
Alcalá la Real;Contratos;Temporales jornada completa;Hombres;3396;
Alcalá la Real;Contratos;Temporales jornada completa;Mujeres;1261;
Alcalá la Real;Contratos;Temporales jornada completa;Ambos sexos;4657;
Alcalá la Real;Contratos;Temporales jornada parcial;Hombres;273;
Alcalá la Real;Contratos;Temporales jornada parcial;Mujeres;636;
Alcalá la Real;Contratos;Temporales jornada parcial;Ambos sexos;909;
Alcalá la Real;Contratos;No especificado;Hombres;-;
Alcalá la Real;Contratos;No especificado;Mujeres;1;
Alcalá la Real;Contratos;No especificado;Ambos sexos;1;
Alcalá la Real;Contratos;TOTAL;Hombres;7464;
Alcalá la Real;Contratos;TOTAL;Mujeres;3067;
Alcalá la Real;Contratos;TOTAL;Ambos sexos;10531;
Alcaudete;Contratos;Contratos Indefinidos;Hombres;2664;
Alcaudete;Contratos;Contratos Indefinidos;Mujeres;722;
Alcaudete;Contratos;Contratos Indefinidos;Ambos sexos;3386;
Alcaudete;Contratos;Indefinidos jornada completa;Hombres;192;
Alcaudete;Contratos;Indefinidos jornada completa;Mujeres;93;
Alcaudete;Contratos;Indefinidos jornada completa;Ambos sexos;285;
Alcaudete;Contratos;Indefinidos jornada parcial;Hombres;58;
Alcaudete;Contratos;Indefinidos jornada parcial;Mujeres;93;
Alcaudete;Contratos;Indefinidos jornada parcial;Ambos sexos;151;
Alcaudete;Contratos;Indefinidos fijo discontinuo;Hombres;2414;
Alcaudete;Contratos;Indefinidos fijo discontinuo;Mujeres;536;
Alcaudete;Contratos;Indefinidos fijo discontinuo;Ambos sexos;2950;
Alcaudete;Contratos;Contratos Temporales;Hombres;1849;
Alcaudete;Contratos;Contratos Temporales;Mujeres;1156;
Alcaudete;Contratos;Contratos Temporales;Ambos sexos;3005;
Alcaudete;Contratos;Temporales jornada completa;Hombres;1726;
Alcaudete;Contratos;Temporales jornada completa;Mujeres;951;
Alcaudete;Contratos;Temporales jornada completa;Ambos sexos;2677;
Alcaudete;Contratos;Temporales jornada parcial;Hombres;123;
Alcaudete;Contratos;Temporales jornada parcial;Mujeres;205;
Alcaudete;Contratos;Temporales jornada parcial;Ambos sexos;328;
Alcaudete;Contratos;No especificado;Hombres;-;
Alcaudete;Contratos;No especificado;Mujeres;1;
Alcaudete;Contratos;No especificado;Ambos sexos;1;
Alcaudete;Contratos;TOTAL;Hombres;4513;
Alcaudete;Contratos;TOTAL;Mujeres;1879;
Alcaudete;Contratos;TOTAL;Ambos sexos;6392;
Aldeaquemada;Contratos;Contratos Indefinidos;Hombres;16;
Aldeaquemada;Contratos;Contratos Indefinidos;Mujeres;18;
Aldeaquemada;Contratos;Contratos Indefinidos;Ambos sexos;34;
Aldeaquemada;Contratos;Indefinidos jornada completa;Hombres;5;
Aldeaquemada;Contratos;Indefinidos jornada completa;Mujeres;1;
Aldeaquemada;Contratos;Indefinidos jornada completa;Ambos sexos;6;
Aldeaquemada;Contratos;Indefinidos jornada parcial;Hombres;-;
Aldeaquemada;Contratos;Indefinidos jornada parcial;Mujeres;3;
Aldeaquemada;Contratos;Indefinidos jornada parcial;Ambos sexos;3;
Aldeaquemada;Contratos;Indefinidos fijo discontinuo;Hombres;11;
Aldeaquemada;Contratos;Indefinidos fijo discontinuo;Mujeres;14;
Aldeaquemada;Contratos;Indefinidos fijo discontinuo;Ambos sexos;25;
Aldeaquemada;Contratos;Contratos Temporales;Hombres;134;
Aldeaquemada;Contratos;Contratos Temporales;Mujeres;80;
Aldeaquemada;Contratos;Contratos Temporales;Ambos sexos;214;
Aldeaquemada;Contratos;Temporales jornada completa;Hombres;131;
Aldeaquemada;Contratos;Temporales jornada completa;Mujeres;70;
Aldeaquemada;Contratos;Temporales jornada completa;Ambos sexos;201;
Aldeaquemada;Contratos;Temporales jornada parcial;Hombres;3;
Aldeaquemada;Contratos;Temporales jornada parcial;Mujeres;10;
Aldeaquemada;Contratos;Temporales jornada parcial;Ambos sexos;13;
Aldeaquemada;Contratos;No especificado;Hombres;-;
Aldeaquemada;Contratos;No especificado;Mujeres;-;
Aldeaquemada;Contratos;No especificado;Ambos sexos;-;
Aldeaquemada;Contratos;TOTAL;Hombres;150;
Aldeaquemada;Contratos;TOTAL;Mujeres;98;
Aldeaquemada;Contratos;TOTAL;Ambos sexos;248;
Andújar;Contratos;Contratos Indefinidos;Hombres;3190;
Andújar;Contratos;Contratos Indefinidos;Mujeres;1586;
Andújar;Contratos;Contratos Indefinidos;Ambos sexos;4776;
Andújar;Contratos;Indefinidos jornada completa;Hombres;1047;
Andújar;Contratos;Indefinidos jornada completa;Mujeres;287;
Andújar;Contratos;Indefinidos jornada completa;Ambos sexos;1334;
Andújar;Contratos;Indefinidos jornada parcial;Hombres;265;
Andújar;Contratos;Indefinidos jornada parcial;Mujeres;482;
Andújar;Contratos;Indefinidos jornada parcial;Ambos sexos;747;
Andújar;Contratos;Indefinidos fijo discontinuo;Hombres;1878;
Andújar;Contratos;Indefinidos fijo discontinuo;Mujeres;817;
Andújar;Contratos;Indefinidos fijo discontinuo;Ambos sexos;2695;
Andújar;Contratos;Contratos Temporales;Hombres;5825;
Andújar;Contratos;Contratos Temporales;Mujeres;4087;
Andújar;Contratos;Contratos Temporales;Ambos sexos;9912;
Andújar;Contratos;Temporales jornada completa;Hombres;5177;
Andújar;Contratos;Temporales jornada completa;Mujeres;3010;
Andújar;Contratos;Temporales jornada completa;Ambos sexos;8187;
Andújar;Contratos;Temporales jornada parcial;Hombres;648;
Andújar;Contratos;Temporales jornada parcial;Mujeres;1077;
Andújar;Contratos;Temporales jornada parcial;Ambos sexos;1725;
Andújar;Contratos;No especificado;Hombres;1;
Andújar;Contratos;No especificado;Mujeres;-;
Andújar;Contratos;No especificado;Ambos sexos;1;
Andújar;Contratos;TOTAL;Hombres;9016;
Andújar;Contratos;TOTAL;Mujeres;5673;
Andújar;Contratos;TOTAL;Ambos sexos;14689;
Arjona;Contratos;Contratos Indefinidos;Hombres;1462;
Arjona;Contratos;Contratos Indefinidos;Mujeres;512;
Arjona;Contratos;Contratos Indefinidos;Ambos sexos;1974;
Arjona;Contratos;Indefinidos jornada completa;Hombres;211;
Arjona;Contratos;Indefinidos jornada completa;Mujeres;37;
Arjona;Contratos;Indefinidos jornada completa;Ambos sexos;248;
Arjona;Contratos;Indefinidos jornada parcial;Hombres;90;
Arjona;Contratos;Indefinidos jornada parcial;Mujeres;140;
Arjona;Contratos;Indefinidos jornada parcial;Ambos sexos;230;
Arjona;Contratos;Indefinidos fijo discontinuo;Hombres;1161;
Arjona;Contratos;Indefinidos fijo discontinuo;Mujeres;335;
Arjona;Contratos;Indefinidos fijo discontinuo;Ambos sexos;1496;
Arjona;Contratos;Contratos Temporales;Hombres;3853;
Arjona;Contratos;Contratos Temporales;Mujeres;1783;
Arjona;Contratos;Contratos Temporales;Ambos sexos;5636;
Arjona;Contratos;Temporales jornada completa;Hombres;3785;
Arjona;Contratos;Temporales jornada completa;Mujeres;1680;
Arjona;Contratos;Temporales jornada completa;Ambos sexos;5465;
Arjona;Contratos;Temporales jornada parcial;Hombres;68;
Arjona;Contratos;Temporales jornada parcial;Mujeres;103;
Arjona;Contratos;Temporales jornada parcial;Ambos sexos;171;
Arjona;Contratos;No especificado;Hombres;1;
Arjona;Contratos;No especificado;Mujeres;-;
Arjona;Contratos;No especificado;Ambos sexos;1;
Arjona;Contratos;TOTAL;Hombres;5316;
Arjona;Contratos;TOTAL;Mujeres;2295;
Arjona;Contratos;TOTAL;Ambos sexos;7611;
Arjonilla;Contratos;Contratos Indefinidos;Hombres;1530;
Arjonilla;Contratos;Contratos Indefinidos;Mujeres;584;
Arjonilla;Contratos;Contratos Indefinidos;Ambos sexos;2114;
Arjonilla;Contratos;Indefinidos jornada completa;Hombres;32;
Arjonilla;Contratos;Indefinidos jornada completa;Mujeres;7;
Arjonilla;Contratos;Indefinidos jornada completa;Ambos sexos;39;
Arjonilla;Contratos;Indefinidos jornada parcial;Hombres;13;
Arjonilla;Contratos;Indefinidos jornada parcial;Mujeres;19;
Arjonilla;Contratos;Indefinidos jornada parcial;Ambos sexos;32;
Arjonilla;Contratos;Indefinidos fijo discontinuo;Hombres;1485;
Arjonilla;Contratos;Indefinidos fijo discontinuo;Mujeres;558;
Arjonilla;Contratos;Indefinidos fijo discontinuo;Ambos sexos;2043;
Arjonilla;Contratos;Contratos Temporales;Hombres;937;
Arjonilla;Contratos;Contratos Temporales;Mujeres;662;
Arjonilla;Contratos;Contratos Temporales;Ambos sexos;1599;
Arjonilla;Contratos;Temporales jornada completa;Hombres;909;
Arjonilla;Contratos;Temporales jornada completa;Mujeres;602;
Arjonilla;Contratos;Temporales jornada completa;Ambos sexos;1511;
Arjonilla;Contratos;Temporales jornada parcial;Hombres;28;
Arjonilla;Contratos;Temporales jornada parcial;Mujeres;60;
Arjonilla;Contratos;Temporales jornada parcial;Ambos sexos;88;
Arjonilla;Contratos;No especificado;Hombres;-;
Arjonilla;Contratos;No especificado;Mujeres;-;
Arjonilla;Contratos;No especificado;Ambos sexos;-;
Arjonilla;Contratos;TOTAL;Hombres;2467;
Arjonilla;Contratos;TOTAL;Mujeres;1246;
Arjonilla;Contratos;TOTAL;Ambos sexos;3713;
Arquillos;Contratos;Contratos Indefinidos;Hombres;344;
Arquillos;Contratos;Contratos Indefinidos;Mujeres;174;
Arquillos;Contratos;Contratos Indefinidos;Ambos sexos;518;
Arquillos;Contratos;Indefinidos jornada completa;Hombres;14;
Arquillos;Contratos;Indefinidos jornada completa;Mujeres;6;
Arquillos;Contratos;Indefinidos jornada completa;Ambos sexos;20;
Arquillos;Contratos;Indefinidos jornada parcial;Hombres;2;
Arquillos;Contratos;Indefinidos jornada parcial;Mujeres;12;
Arquillos;Contratos;Indefinidos jornada parcial;Ambos sexos;14;
Arquillos;Contratos;Indefinidos fijo discontinuo;Hombres;328;
Arquillos;Contratos;Indefinidos fijo discontinuo;Mujeres;156;
Arquillos;Contratos;Indefinidos fijo discontinuo;Ambos sexos;484;
Arquillos;Contratos;Contratos Temporales;Hombres;1015;
Arquillos;Contratos;Contratos Temporales;Mujeres;493;
Arquillos;Contratos;Contratos Temporales;Ambos sexos;1508;
Arquillos;Contratos;Temporales jornada completa;Hombres;992;
Arquillos;Contratos;Temporales jornada completa;Mujeres;468;
Arquillos;Contratos;Temporales jornada completa;Ambos sexos;1460;
Arquillos;Contratos;Temporales jornada parcial;Hombres;23;
Arquillos;Contratos;Temporales jornada parcial;Mujeres;25;
Arquillos;Contratos;Temporales jornada parcial;Ambos sexos;48;
Arquillos;Contratos;No especificado;Hombres;-;
Arquillos;Contratos;No especificado;Mujeres;-;
Arquillos;Contratos;No especificado;Ambos sexos;-;
Arquillos;Contratos;TOTAL;Hombres;1359;
Arquillos;Contratos;TOTAL;Mujeres;667;
Arquillos;Contratos;TOTAL;Ambos sexos;2026;
Arroyo del Ojanco;Contratos;Contratos Indefinidos;Hombres;568;
Arroyo del Ojanco;Contratos;Contratos Indefinidos;Mujeres;121;
Arroyo del Ojanco;Contratos;Contratos Indefinidos;Ambos sexos;689;
Arroyo del Ojanco;Contratos;Indefinidos jornada completa;Hombres;28;
Arroyo del Ojanco;Contratos;Indefinidos jornada completa;Mujeres;8;
Arroyo del Ojanco;Contratos;Indefinidos jornada completa;Ambos sexos;36;
Arroyo del Ojanco;Contratos;Indefinidos jornada parcial;Hombres;1;
Arroyo del Ojanco;Contratos;Indefinidos jornada parcial;Mujeres;13;
Arroyo del Ojanco;Contratos;Indefinidos jornada parcial;Ambos sexos;14;
Arroyo del Ojanco;Contratos;Indefinidos fijo discontinuo;Hombres;539;
Arroyo del Ojanco;Contratos;Indefinidos fijo discontinuo;Mujeres;100;
Arroyo del Ojanco;Contratos;Indefinidos fijo discontinuo;Ambos sexos;639;
Arroyo del Ojanco;Contratos;Contratos Temporales;Hombres;800;
Arroyo del Ojanco;Contratos;Contratos Temporales;Mujeres;344;
Arroyo del Ojanco;Contratos;Contratos Temporales;Ambos sexos;1144;
Arroyo del Ojanco;Contratos;Temporales jornada completa;Hombres;787;
Arroyo del Ojanco;Contratos;Temporales jornada completa;Mujeres;302;
Arroyo del Ojanco;Contratos;Temporales jornada completa;Ambos sexos;1089;
Arroyo del Ojanco;Contratos;Temporales jornada parcial;Hombres;13;
Arroyo del Ojanco;Contratos;Temporales jornada parcial;Mujeres;42;
Arroyo del Ojanco;Contratos;Temporales jornada parcial;Ambos sexos;55;
Arroyo del Ojanco;Contratos;No especificado;Hombres;-;
Arroyo del Ojanco;Contratos;No especificado;Mujeres;-;
Arroyo del Ojanco;Contratos;No especificado;Ambos sexos;-;
Arroyo del Ojanco;Contratos;TOTAL;Hombres;1368;
Arroyo del Ojanco;Contratos;TOTAL;Mujeres;465;
Arroyo del Ojanco;Contratos;TOTAL;Ambos sexos;1833;
Baeza;Contratos;Contratos Indefinidos;Hombres;3622;
Baeza;Contratos;Contratos Indefinidos;Mujeres;1006;
Baeza;Contratos;Contratos Indefinidos;Ambos sexos;4628;
Baeza;Contratos;Indefinidos jornada completa;Hombres;421;
Baeza;Contratos;Indefinidos jornada completa;Mujeres;116;
Baeza;Contratos;Indefinidos jornada completa;Ambos sexos;537;
Baeza;Contratos;Indefinidos jornada parcial;Hombres;171;
Baeza;Contratos;Indefinidos jornada parcial;Mujeres;258;
Baeza;Contratos;Indefinidos jornada parcial;Ambos sexos;429;
Baeza;Contratos;Indefinidos fijo discontinuo;Hombres;3030;
Baeza;Contratos;Indefinidos fijo discontinuo;Mujeres;632;
Baeza;Contratos;Indefinidos fijo discontinuo;Ambos sexos;3662;
Baeza;Contratos;Contratos Temporales;Hombres;3565;
Baeza;Contratos;Contratos Temporales;Mujeres;2543;
Baeza;Contratos;Contratos Temporales;Ambos sexos;6108;
Baeza;Contratos;Temporales jornada completa;Hombres;3072;
Baeza;Contratos;Temporales jornada completa;Mujeres;1408;
Baeza;Contratos;Temporales jornada completa;Ambos sexos;4480;
Baeza;Contratos;Temporales jornada parcial;Hombres;493;
Baeza;Contratos;Temporales jornada parcial;Mujeres;1135;
Baeza;Contratos;Temporales jornada parcial;Ambos sexos;1628;
Baeza;Contratos;No especificado;Hombres;-;
Baeza;Contratos;No especificado;Mujeres;-;
Baeza;Contratos;No especificado;Ambos sexos;-;
Baeza;Contratos;TOTAL;Hombres;7187;
Baeza;Contratos;TOTAL;Mujeres;3549;
Baeza;Contratos;TOTAL;Ambos sexos;10736;
Bailén;Contratos;Contratos Indefinidos;Hombres;1247;
Bailén;Contratos;Contratos Indefinidos;Mujeres;464;
Bailén;Contratos;Contratos Indefinidos;Ambos sexos;1711;
Bailén;Contratos;Indefinidos jornada completa;Hombres;417;
Bailén;Contratos;Indefinidos jornada completa;Mujeres;70;
Bailén;Contratos;Indefinidos jornada completa;Ambos sexos;487;
Bailén;Contratos;Indefinidos jornada parcial;Hombres;101;
Bailén;Contratos;Indefinidos jornada parcial;Mujeres;159;
Bailén;Contratos;Indefinidos jornada parcial;Ambos sexos;260;
Bailén;Contratos;Indefinidos fijo discontinuo;Hombres;729;
Bailén;Contratos;Indefinidos fijo discontinuo;Mujeres;235;
Bailén;Contratos;Indefinidos fijo discontinuo;Ambos sexos;964;
Bailén;Contratos;Contratos Temporales;Hombres;3318;
Bailén;Contratos;Contratos Temporales;Mujeres;1612;
Bailén;Contratos;Contratos Temporales;Ambos sexos;4930;
Bailén;Contratos;Temporales jornada completa;Hombres;2804;
Bailén;Contratos;Temporales jornada completa;Mujeres;816;
Bailén;Contratos;Temporales jornada completa;Ambos sexos;3620;
Bailén;Contratos;Temporales jornada parcial;Hombres;514;
Bailén;Contratos;Temporales jornada parcial;Mujeres;796;
Bailén;Contratos;Temporales jornada parcial;Ambos sexos;1310;
Bailén;Contratos;No especificado;Hombres;1;
Bailén;Contratos;No especificado;Mujeres;-;
Bailén;Contratos;No especificado;Ambos sexos;1;
Bailén;Contratos;TOTAL;Hombres;4566;
Bailén;Contratos;TOTAL;Mujeres;2076;
Bailén;Contratos;TOTAL;Ambos sexos;6642;
Baños de la Encina;Contratos;Contratos Indefinidos;Hombres;663;
Baños de la Encina;Contratos;Contratos Indefinidos;Mujeres;238;
Baños de la Encina;Contratos;Contratos Indefinidos;Ambos sexos;901;
Baños de la Encina;Contratos;Indefinidos jornada completa;Hombres;27;
Baños de la Encina;Contratos;Indefinidos jornada completa;Mujeres;6;
Baños de la Encina;Contratos;Indefinidos jornada completa;Ambos sexos;33;
Baños de la Encina;Contratos;Indefinidos jornada parcial;Hombres;9;
Baños de la Encina;Contratos;Indefinidos jornada parcial;Mujeres;22;
